StudentID,Age,Gender,Ethnicity,ParentalEducation,StudyTimeWeekly,Absences,Tutoring,ParentalSupport,Extracurricular,Sports,Music,Volunteering,GPA,GradeClass
2754,17,1,1,3,19,16,0,2,1,0,0,1,1.845656783786327,4.0
2755,15,0,0,2,7,19,0,2,0,0,0,0,1.537989779203268,4.0
2756,18,0,0,2,4,15,0,2,1,0,0,0,1.58092662695241,4.0
2757,15,1,2,1,3,4,0,2,1,0,0,0,2.883799714630056,2.0
2758,15,1,2,3,13,2,0,2,0,0,1,0,3.054990810980984,1.0
2759,17,1,0,4,12,29,0,3,0,0,0,0,0.3280857038991219,4.0
2760,17,1,0,1,12,26,0,1,0,1,0,0,0.6115693055183088,4.0
2761,18,0,2,2,1,14,0,2,0,0,0,0,1.5674124377048069,4.0
2762,17,0,0,0,17,25,0,3,0,0,0,0,1.2197472447014093,4.0
2763,17,0,0,2,7,1,0,2,0,1,0,1,3.0213988805197203,1.0
2764,17,1,0,2,6,12,1,2,0,0,0,1,2.262147696008476,3.0
2765,15,1,1,1,9,21,1,2,0,1,0,0,1.4550854526151875,4.0
2766,18,1,2,2,7,7,0,2,0,0,1,0,2.448840530622927,3.0
2767,16,1,3,1,17,22,0,1,1,0,0,0,1.2800415789704742,4.0
2768,15,0,1,2,18,26,0,2,0,0,0,0,1.0433801278881183,4.0
2769,17,0,1,2,6,29,0,4,1,1,1,1,1.035181530409912,4.0
2770,15,1,0,0,17,16,0,2,0,0,0,1,1.5730510214028783,4.0
2771,17,0,1,2,15,3,0,0,1,0,0,0,2.898151345753362,2.0
2772,17,1,0,2,18,18,0,3,0,0,0,0,1.8209201086118587,4.0
2773,15,1,1,1,4,21,0,2,0,0,0,0,0.7287945170807484,4.0
2774,18,0,0,0,11,24,1,1,0,0,0,0,0.9023572553597988,4.0
2775,17,1,0,2,5,8,1,3,0,0,0,1,2.421061773387504,3.0
2776,18,1,0,4,16,22,0,1,0,0,1,0,1.2212994205081906,4.0
2777,16,0,0,1,0,14,0,4,0,0,0,0,1.9961073864422316,4.0
2778,17,1,0,1,11,27,0,2,0,1,0,0,0.622706295394981,4.0
2779,18,1,0,1,6,8,1,3,0,0,1,0,2.902602512683793,2.0
2780,18,0,3,2,6,23,1,2,0,1,0,0,1.3486070016063347,4.0
2781,16,1,0,1,12,20,1,1,0,0,1,0,1.35114105198072,4.0
2782,18,0,1,1,17,8,0,3,0,0,0,0,2.7455540828498277,2.0
2783,18,1,2,2,12,13,1,4,1,0,1,0,2.993214464144568,2.0
2784,16,0,3,2,17,22,0,3,0,0,0,0,1.5892697074168551,4.0
2785,17,0,1,1,5,20,1,3,1,0,1,0,1.653099762097065,4.0
2786,18,0,2,2,10,15,1,4,0,1,0,1,2.136285525349759,3.0
2787,18,1,0,2,9,23,0,1,0,0,0,0,0.7370487522929228,4.0
2788,18,0,0,0,0,22,0,0,0,0,0,0,0.3527519592274268,4.0
2789,15,0,0,0,11,24,1,0,0,0,0,0,0.6901567908276482,4.0
2790,16,0,1,3,13,25,0,3,1,0,0,0,0.9430459197705604,4.0
2791,15,0,1,0,11,16,0,3,0,0,0,0,1.8819787410279116,4.0
2792,16,0,0,2,14,12,0,3,1,1,0,0,2.474039536809681,3.0
2793,17,1,0,3,11,8,0,4,0,0,0,1,2.5077426742068285,2.0
2794,17,1,1,1,1,14,0,3,0,0,0,0,1.563591912280606,4.0
2795,18,1,0,1,2,6,0,2,0,0,0,0,2.4556437547462835,3.0
2796,16,1,1,2,11,0,0,1,0,0,0,0,2.7366048752761047,2.0
2797,17,1,1,3,5,0,0,4,0,1,0,0,3.2620199899463747,1.0
2798,16,1,2,3,1,4,0,1,0,0,1,1,2.28387095613807,3.0
2799,17,1,2,2,8,23,0,2,0,0,0,0,1.1544100089135072,4.0
2800,15,0,2,0,11,8,0,2,1,1,0,0,2.7890998282690926,2.0
2801,17,1,0,2,6,11,0,1,0,0,0,0,1.5386892509239083,4.0
2802,15,0,2,2,14,5,0,3,1,0,0,0,3.0560700900603366,1.0
2803,17,0,1,2,12,27,1,1,0,0,0,0,0.7408967018564105,4.0
2804,18,1,0,0,6,12,0,4,0,0,0,0,2.499681179530751,3.0
2805,15,0,0,1,15,25,1,2,1,0,0,0,0.8952499802854423,4.0
2806,17,0,0,2,12,27,0,3,1,0,1,0,0.7742848136453381,4.0
2807,18,0,0,2,12,7,1,3,0,1,0,0,3.01480253360998,1.0
2808,15,0,1,1,11,14,0,3,0,0,0,0,1.821442173929074,4.0
2809,18,1,2,1,0,5,0,4,0,0,0,0,2.543009095435074,2.0
2810,16,1,0,3,13,26,0,1,1,0,0,0,0.645454380244234,4.0
2811,16,1,0,2,7,5,0,0,0,0,0,0,2.631367841368872,2.0
2812,15,1,3,1,18,3,0,0,1,0,0,0,2.7124204664131986,2.0
2813,17,1,0,1,16,10,0,3,0,1,0,0,2.672755461068081,2.0
2814,15,1,0,1,11,20,0,4,0,0,1,0,1.7148117851610198,4.0
2815,18,1,1,3,5,29,1,2,1,0,0,0,0.2109791787447653,4.0
2816,17,1,1,2,4,17,0,3,1,0,0,0,1.859071573097468,4.0
2817,16,1,0,2,6,2,0,0,0,1,0,0,2.672866707350141,2.0
2818,17,1,0,2,9,2,0,1,1,0,0,0,2.7192011567406125,2.0
2819,16,0,0,1,5,29,0,3,1,0,0,0,0.7369928855488138,4.0
2820,17,1,1,3,10,11,1,0,1,0,0,0,2.295213477500577,3.0
2821,17,0,1,2,3,26,1,2,1,1,0,0,0.84069094147179,4.0
2822,17,0,0,1,19,20,1,3,0,1,0,0,2.131628504443662,3.0
2823,18,0,1,1,2,29,1,3,1,1,1,1,0.9922965742511932,4.0
2824,18,0,2,2,18,20,0,2,1,1,0,0,1.451872243083537,4.0
2825,15,1,0,3,18,5,0,3,0,0,1,1,2.860396826235563,2.0
2826,15,0,0,1,10,20,0,2,0,0,0,0,1.1825650544782942,4.0
2827,16,1,1,3,14,27,1,0,0,0,0,0,0.1306542378736745,4.0
2828,18,1,0,2,8,5,1,3,1,0,0,0,3.3627162150851144,1.0
2829,16,0,0,1,12,7,0,1,1,0,0,1,2.251847104187132,3.0
2830,15,1,1,0,6,14,0,0,0,1,0,0,1.6884763841942343,4.0
2831,16,0,2,1,6,17,1,2,0,0,0,1,1.8154017176022967,4.0
2832,15,0,2,2,11,19,0,3,0,0,0,0,1.4948695594196215,4.0
2833,18,1,1,1,9,28,1,1,0,1,0,0,0.0,4.0
2834,17,1,2,1,11,15,0,0,0,0,0,1,1.5717864335294334,4.0
2835,18,0,0,2,5,5,0,1,0,0,0,1,2.2346855491679,3.0
2836,16,1,1,2,7,27,0,2,1,0,0,0,0.5086565007104289,4.0
2837,16,1,0,1,1,20,0,2,0,0,0,0,0.7016799102374711,4.0
2838,18,1,0,2,1,16,0,1,1,1,0,0,1.817789572439356,4.0
2839,18,0,2,2,5,8,0,3,0,0,0,0,2.3375584621180696,3.0
2840,15,0,1,2,1,18,1,3,1,1,0,0,1.763324115898465,4.0
2841,16,1,0,3,2,17,0,3,0,0,0,0,1.580149839040757,4.0
2842,16,1,3,1,16,24,1,2,1,0,0,0,1.513660412883276,4.0
2843,18,1,0,3,0,22,0,2,0,0,1,0,0.5468398683049477,4.0
2844,17,1,0,2,13,4,1,2,0,0,0,0,3.112170722339197,1.0
2845,16,1,0,2,5,27,0,2,0,0,0,0,0.3075940597283189,4.0
2846,17,0,2,2,17,5,0,0,0,0,0,0,2.228511429722963,3.0
2847,18,1,2,2,9,11,0,3,1,0,0,1,2.5064154144606747,2.0
2848,18,0,0,1,6,10,0,2,0,0,0,0,1.9775380444250972,4.0
2849,15,1,1,2,10,15,1,1,1,0,0,0,2.340811012860678,3.0
2850,16,0,0,2,7,19,0,1,0,0,0,1,1.261128239702075,4.0
2851,17,1,2,2,11,16,0,1,1,0,1,0,1.783001895562732,4.0
2852,15,0,0,1,2,19,1,4,0,0,0,0,1.501240091930044,4.0
2853,16,1,0,3,19,8,0,1,0,1,0,1,2.2392539847060284,3.0
2854,15,0,3,2,8,0,1,3,0,1,0,0,3.823801327886915,0.0
2855,18,0,0,0,6,25,0,2,1,1,0,1,0.895261805081618,4.0
2856,16,0,0,2,14,2,1,3,0,1,0,0,3.5326403833692965,0.0
2857,15,0,1,2,7,20,0,2,0,0,0,0,1.022641733675116,4.0
2858,15,0,3,2,16,22,1,4,0,0,0,0,1.960538709128941,4.0
2859,17,0,0,2,9,8,0,1,0,1,1,0,2.7454918014149503,2.0
2860,15,1,0,3,14,21,0,2,0,0,1,1,1.554112898573,4.0
2861,16,0,0,1,2,18,0,1,0,0,0,0,0.7068253462731773,4.0
2862,16,1,1,2,16,12,0,2,1,1,0,0,2.823600084682192,2.0
2863,17,1,0,3,14,22,0,2,1,0,1,0,1.2934088269809283,4.0
2864,16,1,1,3,4,13,0,3,1,0,0,0,2.126276926186896,3.0
2865,18,1,3,2,2,19,0,2,0,0,0,0,1.112671201191301,4.0
2866,16,1,0,3,6,18,1,0,0,0,1,0,1.2615877089185958,4.0
2867,16,0,0,0,19,29,0,3,1,1,0,0,1.0784851348128086,4.0
2868,15,0,0,3,5,22,1,2,0,0,0,1,0.6754583905284621,4.0
2869,15,0,0,1,9,26,0,1,0,1,1,0,0.6854728696794552,4.0
2870,16,1,2,1,0,26,0,4,1,1,1,0,1.020926365102642,4.0
2871,17,0,0,1,7,6,1,4,0,0,0,0,3.427620857629511,1.0
2872,15,0,0,2,11,3,1,3,0,0,0,0,3.2485727923536656,1.0
2873,17,0,1,1,19,11,0,3,0,0,0,0,2.278951504956563,3.0
2874,16,0,0,1,10,22,0,0,0,1,0,0,0.8330790224853892,4.0
2875,16,0,1,1,16,26,0,4,0,0,0,0,0.8570927943521445,4.0
2876,18,1,0,1,10,13,0,2,0,1,0,0,1.744497662766337,4.0
2877,15,0,2,2,0,1,0,1,0,0,1,1,2.806877505411242,2.0
2878,16,1,3,2,6,0,0,3,1,0,1,0,3.490543307137981,1.0
2879,18,1,1,1,11,27,0,1,0,1,0,0,0.6939648518623458,4.0
2880,15,1,3,2,19,17,0,2,1,0,0,0,2.16155873707839,3.0
2881,16,1,0,3,17,19,1,1,0,0,0,0,1.8933444720314547,4.0
2882,16,1,0,2,4,7,1,2,1,0,1,0,2.882958070804152,2.0
2883,15,0,1,1,4,2,0,2,1,1,0,1,3.270373860776488,1.0
2884,15,0,1,2,4,25,0,2,1,1,1,0,1.027015599936749,4.0
2885,15,0,0,1,18,5,0,0,1,1,0,1,2.48966890236666,3.0
2886,16,1,0,1,17,21,1,2,0,0,0,0,1.7087987708583718,4.0
2887,16,0,0,1,15,12,0,2,0,0,1,0,2.324093256836654,3.0
2888,18,0,0,3,7,8,0,1,0,0,0,0,2.1974911457392072,3.0
2889,17,1,0,1,10,8,0,4,0,0,0,1,2.500113299959695,2.0
2890,15,1,2,0,9,19,0,2,0,0,0,0,1.0500058515104695,4.0
2891,16,1,0,1,5,8,0,3,0,0,1,1,2.438440919001191,3.0
2892,16,1,0,3,10,14,1,1,0,0,0,0,1.9146018444641888,4.0
2893,15,0,1,2,0,12,0,2,1,1,0,0,1.6278371303258028,4.0
2894,17,1,1,1,2,21,0,1,1,1,0,0,1.069524152365119,4.0
2895,15,1,2,2,17,15,0,2,0,1,0,0,2.369652312774279,3.0
2896,17,0,1,2,15,1,0,1,0,0,0,0,2.9747406949660418,2.0
2897,16,0,0,2,8,25,0,2,1,0,0,0,0.3578088919508027,4.0
2898,17,1,2,1,10,13,0,2,0,0,1,1,1.9225514899197131,4.0
2899,18,0,1,3,7,26,0,1,0,0,0,0,0.33096690773874,4.0
2900,16,1,0,1,14,5,1,3,0,0,0,1,3.219685483262613,1.0
2901,18,1,1,2,15,1,1,4,0,1,0,0,3.9514599508156745,0.0
2902,15,0,3,0,15,7,0,1,0,0,0,0,2.7952105534902603,2.0
2903,15,0,0,1,14,3,1,3,1,0,0,0,3.5617432680571097,0.0
2904,15,1,0,1,4,20,1,3,0,0,0,0,1.36108822691039,4.0
2905,17,1,0,2,6,23,0,2,0,0,1,0,0.7389589820946485,4.0
2906,16,1,0,0,9,13,0,3,1,0,0,1,2.3207725437642064,3.0
2907,15,0,0,2,6,10,0,4,1,0,0,0,2.837891417954615,2.0
2908,15,1,1,1,15,23,0,2,0,0,0,1,0.8273394905182188,4.0
2909,16,1,0,2,6,27,1,3,1,0,0,1,0.8758837048232606,4.0
2910,15,1,3,3,2,13,0,3,1,0,0,0,1.4679683162543722,4.0
2911,18,1,2,2,7,11,0,2,1,0,1,0,2.122102757166825,3.0
2912,16,1,1,2,19,15,0,2,1,0,0,0,2.4818134094533937,3.0
2913,16,0,2,2,4,5,0,4,1,0,0,0,2.876083672610056,2.0
2914,16,1,0,1,12,19,0,3,0,1,0,0,1.6626921985519796,4.0
2915,18,1,0,3,8,0,0,1,1,0,0,0,2.9640587263043403,2.0
2916,16,1,1,1,1,11,0,1,1,0,1,0,2.03217846252961,3.0
2917,18,1,2,2,9,6,1,4,0,1,0,0,3.207819245384204,1.0
2918,16,0,2,2,14,7,1,0,0,0,0,0,2.553484846074773,2.0
2919,17,0,0,1,10,8,1,3,1,1,0,0,3.128858646003016,1.0
2920,15,0,3,1,17,1,1,1,1,1,0,0,4.0,0.0
2921,17,1,0,2,5,16,1,0,0,0,0,1,1.357062701404827,4.0
2922,15,1,2,3,1,19,0,0,0,1,0,0,0.6848879979871082,4.0
2923,18,0,3,3,18,12,0,2,1,0,0,0,2.2346962873244927,3.0
2924,17,0,0,2,7,4,0,0,0,0,0,1,1.953200561311372,4.0
2925,16,0,2,2,11,9,0,2,0,1,0,0,2.4709240029839887,3.0
2926,15,1,0,3,15,11,0,3,0,1,0,0,2.512488758731327,2.0
2927,15,1,0,0,6,16,1,2,0,0,1,0,2.0972515782565893,3.0
2928,17,0,1,1,14,20,0,3,1,0,0,1,1.3451314633822888,4.0
2929,18,0,1,2,2,5,0,2,0,0,0,1,2.241727972459657,3.0
2930,17,0,3,3,5,2,0,2,0,0,0,0,2.637348954652655,2.0
2931,18,1,1,3,2,27,0,2,0,0,1,0,0.2861100389415956,4.0
2932,18,1,0,2,16,14,1,2,0,1,0,0,2.0845477071034386,3.0
2933,15,1,2,0,4,6,0,4,1,0,0,0,2.7778858935835875,2.0
2934,17,0,3,2,14,29,0,3,0,0,0,0,0.4841831958032389,4.0
2935,17,0,0,1,18,5,0,2,0,0,0,0,2.875735286006944,2.0
2936,18,1,3,1,10,3,1,3,0,0,0,0,3.4713372144944583,1.0
2937,17,0,0,2,10,18,0,2,0,0,0,0,1.3180744589421032,4.0
2938,16,1,2,0,9,4,0,1,1,0,0,0,2.715908932047662,2.0
2939,16,0,0,3,6,2,1,2,0,1,0,0,3.4745618447603603,1.0
2940,17,0,0,2,9,25,0,3,1,0,0,0,0.9349429908719434,4.0
2941,17,0,0,2,12,24,0,2,0,0,0,1,0.5185224297099189,4.0
2942,18,0,1,0,19,8,0,3,0,1,0,0,2.726094628858152,2.0
2943,16,1,0,1,18,5,1,2,1,0,0,0,3.099064650031246,1.0
2944,16,0,0,0,17,12,0,2,1,0,0,0,2.0735452919667288,3.0
2945,15,1,1,4,17,26,0,4,1,1,1,0,1.983133992222757,4.0
2946,18,1,3,3,9,21,0,2,0,0,0,0,0.7662736791529805,4.0
2947,15,1,0,2,13,27,0,3,0,0,0,0,0.6361329335031771,4.0
2948,16,0,0,1,17,29,0,3,1,1,1,0,1.1480334125866043,4.0
2949,18,1,0,3,7,19,0,4,0,1,1,0,1.7504046795082222,4.0
2950,17,1,0,1,19,3,0,0,1,0,0,0,2.8211081074612654,2.0
2951,18,1,2,1,8,1,0,1,1,0,1,1,3.240512073968693,1.0
2952,17,0,2,2,12,25,0,3,1,0,0,0,0.7058616313604631,4.0
2953,17,0,1,3,14,3,0,2,1,0,0,0,2.9127221778502177,2.0
2954,18,1,0,0,19,7,0,2,0,0,0,0,2.894723042268489,2.0
2955,17,0,2,1,4,12,0,1,1,1,0,0,1.777279849146076,4.0
2956,15,1,1,3,14,9,0,1,0,0,0,1,2.4571875145361584,3.0
2957,16,1,2,1,10,17,1,2,0,0,0,0,1.9390765371477845,4.0
2958,17,0,1,1,5,8,0,1,0,0,0,0,2.291686152272234,3.0
2959,15,1,2,2,15,29,0,1,0,1,0,0,0.5847407288696445,4.0
2960,17,0,1,3,11,0,0,0,1,0,1,1,2.905466160345195,2.0
2961,16,0,0,2,13,12,0,1,1,0,0,0,1.7389421343230629,4.0
2962,15,1,3,4,6,17,1,3,0,1,0,0,1.6698070522329402,4.0
2963,16,0,1,2,9,14,0,3,0,0,0,0,1.6482889223547217,4.0
2964,16,0,1,0,12,1,0,0,1,0,0,1,2.7103913101189026,2.0
2965,15,1,0,4,8,10,0,1,1,0,0,0,1.956169125963332,4.0
2966,15,1,1,2,3,28,0,2,1,1,0,0,0.6729361977994386,4.0
2967,15,0,1,1,19,13,0,2,1,1,0,0,2.607172929225517,2.0
2968,18,0,0,2,10,21,0,3,1,0,1,0,1.5660204997024247,4.0
2969,15,1,0,1,14,14,1,3,0,0,0,0,2.197394591639808,3.0
2970,15,0,1,0,8,13,1,3,1,0,0,0,2.332971816562523,3.0
2971,15,0,2,0,7,15,0,2,1,0,0,0,1.773293697386631,4.0
2972,15,0,1,2,8,22,0,2,1,1,0,1,1.1496496267546503,4.0
2973,17,0,0,3,8,28,1,3,0,0,0,0,0.8409854510198023,4.0
2974,18,0,1,2,10,14,0,0,1,1,0,0,1.5635740338353443,4.0
2975,16,0,0,4,10,18,0,0,0,0,0,0,0.8707134779286393,4.0
2976,15,0,0,1,9,26,1,0,0,1,1,0,0.61316598823277,4.0
2977,17,1,0,1,2,8,0,2,1,1,0,0,2.5723917087049197,2.0
2978,17,1,0,1,9,4,0,1,0,0,0,0,2.30759662333527,3.0
2979,17,1,0,1,3,4,0,1,0,0,1,0,2.3180465210933434,3.0
2980,16,1,0,1,2,10,0,3,1,0,0,0,2.31055728577378,3.0
2981,15,1,0,2,18,27,1,4,1,1,1,1,1.5858200366928563,4.0
2982,18,0,0,3,12,19,0,1,1,0,1,0,1.6306137401298542,4.0
2983,18,0,1,4,13,24,1,2,0,1,1,0,1.558632200330993,4.0
2984,17,0,0,1,8,23,0,1,1,0,0,0,0.6835053013860497,4.0
2985,16,0,0,3,18,27,0,4,0,0,0,0,0.9709123787681464,4.0
2986,16,1,2,1,12,3,0,1,1,0,0,1,3.3446266750887066,1.0
2987,16,0,0,1,15,19,0,3,0,1,0,0,1.8859166518517383,4.0
2988,18,0,1,3,7,17,0,1,1,0,0,0,1.4699645571762952,4.0
2989,17,1,0,2,19,24,0,3,0,0,0,0,1.436375445405192,4.0
2990,15,0,0,1,16,2,1,1,1,1,0,0,3.399542858486649,1.0
2991,18,0,1,2,17,3,1,1,0,1,0,0,3.5635357914562173,0.0
2992,17,1,1,1,3,13,0,1,1,1,1,0,2.0744387503601613,3.0
2993,17,0,2,2,5,6,0,1,0,0,0,0,2.5040052870066454,2.0
2994,15,0,1,2,5,25,1,3,1,0,0,0,0.9669488067667787,4.0
2995,15,0,3,4,5,7,0,3,0,0,0,0,2.6910442047353333,2.0
2996,15,0,0,0,17,23,0,2,0,1,0,0,0.8647850838512876,4.0
2997,16,0,0,1,0,15,1,4,1,0,0,0,1.993952452575168,4.0
2998,15,1,0,2,1,19,0,2,1,0,0,0,1.2001797196357924,4.0
2999,17,1,0,2,5,14,0,4,0,1,0,0,2.195712898261988,3.0
3000,15,1,1,1,3,6,0,1,0,0,1,0,1.9012665239921251,4.0
3001,17,1,1,2,4,25,0,4,1,0,1,0,0.8399765237396326,4.0
3002,18,1,0,3,15,16,0,0,1,0,0,1,1.3620437691526197,4.0
3003,16,1,3,3,11,21,0,2,0,0,0,0,0.8507438645015205,4.0
3004,18,0,2,3,0,21,1,2,1,0,0,0,1.0033653059742336,4.0
3005,18,1,0,3,8,21,0,2,1,1,0,0,1.3905396980299167,4.0
3006,17,1,0,2,8,11,0,2,0,1,0,1,2.4399813258092324,3.0
3007,18,0,0,3,2,17,0,2,0,0,1,0,1.2433117162791911,4.0
3008,17,0,0,1,13,23,1,4,1,0,0,0,1.9648466563741724,4.0
3009,15,1,0,1,14,13,1,4,1,0,0,0,2.6882293307172063,2.0
3010,15,0,1,1,14,14,1,4,1,1,0,0,2.7397016672595758,2.0
3011,17,1,0,2,14,14,0,4,0,0,1,0,2.496121936033516,3.0
3012,15,0,0,1,0,4,1,3,0,1,0,0,2.968807133269986,2.0
3013,16,1,3,4,19,15,0,4,0,1,0,0,2.215944169222752,3.0
3014,18,0,1,1,16,4,0,3,1,0,0,0,3.5037432645192648,0.0
3015,16,0,3,0,18,1,0,2,0,0,1,0,3.3847294719580105,1.0
3016,18,1,0,2,0,19,0,3,0,0,0,0,1.417604009607429,4.0
3017,15,1,0,0,18,27,1,4,0,0,0,0,1.139337063496313,4.0
3018,16,1,1,1,16,24,0,3,0,0,0,0,0.7695898642280781,4.0
3019,15,1,0,1,16,8,0,2,0,0,0,0,2.34844345354412,3.0
3020,18,1,0,2,1,21,0,0,0,0,0,1,0.3218314296846537,4.0
3021,17,0,1,2,14,26,0,3,1,0,1,0,1.1241371864897378,4.0
3022,17,1,1,2,19,8,0,4,0,0,0,0,2.7170969538329475,2.0
3023,16,1,0,2,13,3,0,2,0,0,0,0,2.6565407804958623,2.0
3024,15,0,0,2,11,14,0,1,0,0,0,0,1.5277480662258427,4.0
3025,15,0,0,1,18,10,0,2,0,1,1,0,2.735672949043832,2.0
3026,16,1,0,1,8,0,1,2,0,1,1,0,3.748102280530043,0.0
3027,17,0,0,2,11,17,1,2,0,0,0,0,1.7062124885863237,4.0
3028,18,0,0,0,9,28,1,3,0,0,0,0,0.9590415228646012,4.0
3029,16,1,0,0,18,0,1,4,1,0,0,1,4.0,0.0
3030,18,0,3,2,1,7,0,3,0,0,0,0,1.8589248556209292,4.0
3031,17,0,1,2,10,24,1,2,0,0,0,0,1.0007755569217258,4.0
3032,15,1,2,1,13,15,0,4,1,1,0,0,2.413651872584266,3.0
3033,17,1,0,1,15,25,1,2,0,0,0,0,1.1721916329362534,4.0
3034,16,0,0,3,11,27,0,1,1,0,0,0,0.2759351000710758,4.0
3035,15,0,0,3,18,21,1,2,0,1,0,0,1.907640379807341,4.0
3036,16,1,0,2,18,17,0,3,0,0,1,0,2.018579782190191,3.0
3037,16,0,0,2,1,21,0,3,0,0,0,0,0.9157121795938512,4.0
3038,17,0,2,2,8,8,0,4,1,1,0,0,3.12911663958354,1.0
3039,16,0,1,4,0,11,0,2,0,0,0,0,1.945989188418632,4.0
3040,17,1,1,4,6,18,1,1,0,0,0,0,1.510058697488437,4.0
3041,15,0,0,1,10,24,0,0,0,1,0,0,0.1530318116508149,4.0
3042,17,0,3,3,18,17,0,3,0,1,0,0,1.7119846768416216,4.0
3043,15,1,0,1,16,26,1,3,1,1,0,0,1.419977098603833,4.0
3044,17,0,0,1,2,4,0,2,0,1,0,0,2.438731252650425,3.0
3045,18,0,0,2,1,26,0,2,1,0,0,0,0.3167559737315224,4.0
3046,18,1,2,2,11,1,0,4,0,1,0,0,3.5433159148930136,0.0
3047,16,1,3,3,10,6,0,4,1,1,0,0,3.1252696624964185,1.0
3048,17,1,0,0,5,26,1,1,0,1,0,0,0.6550115881417289,4.0
3049,17,1,2,2,17,9,1,3,1,1,0,0,3.5116138627312408,0.0
3050,15,0,2,3,18,14,1,3,0,0,1,0,2.8625628192347974,2.0
3051,16,0,0,3,8,24,0,1,1,1,1,0,1.1162284613450342,4.0
3052,17,1,0,1,17,6,0,2,1,0,0,0,3.2011819553323124,1.0
3053,16,1,0,1,7,27,0,1,0,0,0,0,0.1005921480894177,4.0
3054,18,0,3,2,14,4,1,1,1,0,0,0,3.017133682391308,1.0
3055,17,1,0,1,9,14,0,3,1,1,0,0,2.220548508939325,3.0
3056,17,0,2,4,2,19,0,2,1,0,0,1,1.1110684623439582,4.0
3057,16,1,0,3,18,27,0,2,0,1,0,0,0.9918923912020086,4.0
3058,17,0,2,1,9,19,0,2,0,0,0,0,1.175347658120809,4.0
3059,16,1,0,1,14,14,1,0,1,0,0,0,2.2925396421337085,3.0
3060,17,1,1,0,7,9,0,3,0,0,0,1,2.2942213571902887,3.0
3061,15,0,2,3,0,23,0,2,0,0,0,1,0.3699206268971446,4.0
3062,16,1,2,1,2,25,0,2,1,1,0,0,0.6657412071192984,4.0
3063,17,0,2,2,9,28,1,4,0,0,0,0,0.7289188138326557,4.0
3064,18,0,0,2,13,25,0,2,0,0,1,0,1.010198033751084,4.0
3065,17,0,1,2,6,13,0,3,0,0,0,0,1.8298105464885008,4.0
3066,18,0,0,0,13,25,0,2,1,0,0,0,0.940947219838506,4.0
3067,18,0,0,1,13,25,0,3,1,0,0,0,1.1528666911541523,4.0
3068,15,1,1,3,14,9,1,3,1,0,0,0,3.030196982539537,1.0
3069,16,1,0,3,9,16,0,1,1,0,0,0,1.7570919535414902,4.0
3070,17,0,1,2,18,20,1,3,0,0,1,0,1.966123442653016,4.0
3071,15,1,3,0,9,13,0,0,0,0,0,1,1.301643735879369,4.0
3072,17,0,0,1,9,1,1,4,0,1,1,0,3.772896608478868,0.0
3073,18,1,1,2,3,15,1,2,0,1,1,0,1.922165909079572,4.0
3074,16,1,0,1,6,12,0,3,0,0,0,0,1.789036775909554,4.0
3075,17,1,0,3,0,26,0,2,1,0,0,1,0.6329881184701,4.0
3076,17,1,0,2,12,8,0,3,1,0,1,0,2.8504352924310816,2.0
3077,18,0,3,0,4,6,0,4,0,0,0,0,2.684821286526617,2.0
3078,17,0,2,3,6,15,0,3,1,0,0,0,1.899340250146643,4.0
3079,17,1,3,4,15,9,0,1,1,0,0,0,2.454306701864281,3.0
3080,18,1,3,0,6,23,1,2,1,0,0,0,1.2083322825671698,4.0
3081,15,0,0,2,4,21,0,2,0,1,0,0,1.5269160461968396,4.0
3082,18,1,0,1,3,8,1,2,0,1,0,0,2.6867167544354524,2.0
3083,15,0,1,1,15,21,0,2,0,0,1,0,1.1307853592581485,4.0
3084,16,0,0,1,2,22,0,2,0,0,0,0,0.7411030550092116,4.0
3085,15,0,0,2,9,6,1,2,0,0,1,0,2.8934002946535644,2.0
3086,15,1,0,4,10,15,0,1,1,0,0,0,1.3763806884640657,4.0
3087,16,0,1,2,13,8,0,2,0,0,0,0,1.935602560783459,4.0
3088,15,1,1,0,12,26,1,1,0,1,1,0,1.0583113523259429,4.0
3089,18,0,0,2,16,23,1,1,0,1,0,0,1.230428755834961,4.0
3090,15,1,0,1,0,28,0,3,1,0,0,0,0.1470688699977313,4.0
3091,16,1,1,3,5,16,0,0,0,1,0,1,1.1696905137872946,4.0
3092,18,1,1,2,5,19,0,2,0,0,0,0,1.016215042238629,4.0
3093,16,0,0,1,2,6,0,2,1,0,1,0,2.5210277348652257,2.0
3094,16,0,2,1,5,10,0,2,0,0,0,0,2.027841922241568,3.0
3095,17,1,0,2,6,7,0,3,1,0,0,0,2.670947554324345,2.0
3096,17,1,0,1,10,6,0,2,0,1,0,0,2.8728793655039597,2.0
3097,16,1,2,2,13,27,1,1,0,1,0,0,1.0296486453677298,4.0
3098,16,0,1,1,7,18,1,3,0,0,0,0,1.757497312769606,4.0
3099,16,0,0,1,14,19,0,4,1,1,0,0,1.895283343248585,4.0
3100,17,0,1,2,6,11,0,0,1,1,0,1,2.035367286041147,3.0
3101,17,0,1,3,5,6,0,2,0,0,0,0,2.053147894166025,3.0
3102,15,1,2,3,10,7,0,2,0,0,0,0,2.329719254270638,3.0
3103,15,1,2,1,0,6,0,1,0,1,0,0,1.7562115530004156,4.0
3104,16,0,1,1,1,5,0,2,1,1,1,0,2.827342954327372,2.0
